t, ir, imu 
44.13000, 244.00000, 21438.00000
44.18000, 244.00000, 21742.00000
44.23000, 242.00000, 21634.00000
44.28000, 230.00000, 21566.00000
44.33000, 244.00000, 21692.00000
44.38000, 229.00000, 21222.00000
44.43000, 243.00000, 21638.00000
44.48000, 237.00000, 22110.00000
44.53000, 242.00000, 22080.00000
44.58000, 222.00000, 21398.00000
44.63000, 239.00000, 21848.00000
44.68000, 239.00000, 21606.00000
44.73000, 241.00000, 21560.00000
44.78000, 239.00000, 21610.00000
44.83000, 236.00000, 21606.00000
44.88000, 241.00000, 21542.00000
44.93000, 241.00000, 21692.00000
44.98000, 237.00000, 21600.00000
45.03000, 231.00000, 21668.00000
45.08000, 231.00000, 21462.00000
45.13000, 233.00000, 27778.00000
45.18000, 232.00000, 20350.00000
45.23000, 230.00000, 22434.00000
45.28000, 216.00000, 21996.00000
45.33000, 230.00000, 20722.00000
45.38000, 224.00000, 19458.00000
45.43000, 228.00000, 19486.00000
45.48000, 198.00000, 21226.00000
45.53000, 226.00000, 21094.00000
45.58000, 216.00000, 22784.00000
45.63000, 223.00000, 22320.00000
45.68000, 199.00000, 22002.00000
45.73000, 228.00000, 21980.00000
45.78000, 227.00000, 21406.00000
45.83000, 227.00000, 25212.00000
45.88000, 214.00000, 20372.00000
45.93000, 215.00000, 20838.00000
45.98000, 225.00000, 21726.00000
46.03000, 223.00000, 21756.00000
46.08000, 213.00000, 21662.00000
46.13000, 222.00000, 21576.00000
46.18000, 224.00000, 21448.00000
46.23000, 217.00000, 21574.00000
46.28000, 201.00000, 21586.00000
46.33000, 224.00000, 21500.00000
46.38000, 221.00000, 21608.00000
46.43000, 204.00000, 21634.00000
46.48000, 198.00000, 21532.00000
46.53000, 219.00000, 21632.00000
46.58000, 211.00000, 21642.00000
46.63000, 222.00000, 21570.00000
46.68000, 199.00000, 21922.00000
46.73000, 221.00000, 20442.00000
46.78000, 220.00000, 22944.00000
46.83000, 221.00000, 24668.00000
46.88000, 204.00000, 26764.00000
46.93000, 219.00000, 23512.00000
46.98000, 220.00000, 20358.00000
47.03000, 218.00000, 19180.00000
47.08000, 210.00000, 18560.00000
47.13000, 220.00000, 19508.00000
47.18000, 219.00000, 20694.00000
47.23000, 217.00000, 24322.00000
47.28000, 186.00000, 23212.00000
47.33000, 215.00000, 21868.00000
47.38000, 218.00000, 21750.00000
47.43000, 215.00000, 19694.00000
47.48000, 197.00000, 19706.00000
47.53000, 215.00000, 21846.00000
47.58000, 218.00000, 21942.00000
47.63000, 218.00000, 21606.00000
47.68000, 211.00000, 21524.00000
47.73000, 217.00000, 21740.00000
47.78000, 218.00000, 21600.00000
47.83000, 217.00000, 21600.00000
47.88000, 217.00000, 21808.00000
47.93000, 218.00000, 21712.00000
47.98000, 233.00000, 21376.00000
48.03000, 229.00000, 21520.00000
48.08000, 207.00000, 21666.00000
48.13000, 226.00000, 21682.00000
48.18000, 205.00000, 21616.00000
48.23000, 221.00000, 21718.00000
48.28000, 207.00000, 21664.00000
48.33000, 208.00000, 22630.00000
48.38000, 210.00000, 24372.00000
48.43000, 212.00000, 24082.00000
48.48000, 181.00000, 22274.00000
48.53000, 205.00000, 18020.00000
48.58000, 187.00000, 17378.00000
48.63000, 212.00000, 19608.00000
48.68000, 206.00000, 21206.00000
48.73000, 213.00000, 26026.00000
48.78000, 204.00000, 22696.00000
48.83000, 211.00000, 26260.00000
48.88000, 187.00000, 20090.00000
48.93000, 211.00000, 20512.00000
48.98000, 213.00000, 22024.00000
49.03000, 211.00000, 21972.00000
49.08000, 211.00000, 21352.00000
49.13000, 214.00000, 21650.00000
49.18000, 215.00000, 21598.00000
49.23000, 213.00000, 21572.00000
49.28000, 213.00000, 21568.00000
49.33000, 213.00000, 21610.00000
49.38000, 218.00000, 21538.00000
49.43000, 221.00000, 21576.00000
49.48000, 222.00000, 21560.00000
49.53000, 221.00000, 21510.00000
49.58000, 217.00000, 21504.00000
49.63000, 219.00000, 21616.00000
49.68000, 199.00000, 21560.00000
49.73000, 221.00000, 21596.00000
49.78000, 209.00000, 21606.00000
49.83000, 205.00000, 21458.00000
49.88000, 205.00000, 22776.00000
49.93000, 188.00000, 21886.00000
49.98000, 203.00000, 21608.00000
50.03000, 206.00000, 22138.00000
50.08000, 205.00000, 20644.00000
50.13000, 208.00000, 20842.00000
50.18000, 207.00000, 19600.00000
50.23000, 206.00000, 19886.00000
50.28000, 208.00000, 21438.00000
50.33000, 203.00000, 25188.00000
50.38000, 205.00000, 21426.00000
50.43000, 207.00000, 20342.00000
50.48000, 178.00000, 20820.00000
50.53000, 207.00000, 19880.00000
50.58000, 207.00000, 21470.00000
50.63000, 208.00000, 22050.00000
50.68000, 203.00000, 21746.00000
50.73000, 212.00000, 21652.00000
50.78000, 205.00000, 21640.00000
50.83000, 207.00000, 21568.00000
50.88000, 209.00000, 21614.00000
50.93000, 207.00000, 21608.00000
50.98000, 204.00000, 21670.00000
51.03000, 200.00000, 21718.00000
51.08000, 209.00000, 21620.00000
51.13000, 208.00000, 21714.00000
51.18000, 206.00000, 21854.00000
51.23000, 200.00000, 21516.00000
51.28000, 205.00000, 21510.00000
51.33000, 204.00000, 22484.00000
51.38000, 199.00000, 23428.00000
51.43000, 202.00000, 23442.00000
51.48000, 201.00000, 22078.00000
51.53000, 202.00000, 17008.00000
51.58000, 203.00000, 18756.00000
51.63000, 202.00000, 21728.00000
51.68000, 205.00000, 28322.00000
51.73000, 204.00000, 23408.00000
51.78000, 204.00000, 20112.00000
51.83000, 203.00000, 21758.00000
51.88000, 198.00000, 18476.00000
51.93000, 203.00000, 21606.00000
51.98000, 193.00000, 22120.00000
52.03000, 205.00000, 21740.00000
52.08000, 204.00000, 21594.00000
52.13000, 199.00000, 21660.00000
52.18000, 204.00000, 21634.00000
52.23000, 202.00000, 21540.00000
52.28000, 206.00000, 21732.00000
52.33000, 203.00000, 21716.00000
52.38000, 205.00000, 21716.00000
52.43000, 206.00000, 21552.00000
52.48000, 207.00000, 21612.00000
52.53000, 206.00000, 21600.00000
52.58000, 204.00000, 21746.00000
52.63000, 200.00000, 21634.00000
52.68000, 206.00000, 21664.00000
52.73000, 205.00000, 21618.00000
52.78000, 201.00000, 21628.00000
52.83000, 203.00000, 21678.00000
52.88000, 206.00000, 21652.00000
52.93000, 203.00000, 21620.00000
52.98000, 203.00000, 21678.00000
53.03000, 184.00000, 21686.00000
53.08000, 205.00000, 21642.00000
53.13000, 206.00000, 21682.00000
53.18000, 205.00000, 21594.00000
53.23000, 203.00000, 21684.00000
53.28000, 204.00000, 21668.00000
53.33000, 207.00000, 21738.00000
53.38000, 203.00000, 21568.00000
53.43000, 205.00000, 21764.00000
53.48000, 205.00000, 21594.00000
53.53000, 205.00000, 21658.00000
53.58000, 204.00000, 21690.00000
53.63000, 199.00000, 21692.00000
53.68000, 204.00000, 21562.00000
53.73000, 206.00000, 21664.00000
53.78000, 204.00000, 21548.00000
53.83000, 202.00000, 21670.00000
53.88000, 207.00000, 21710.00000
53.93000, 202.00000, 21610.00000
53.98000, 203.00000, 21674.00000
54.03000, 204.00000, 21608.00000
54.09000, 191.00000, 21668.00000
54.14000, 204.00000, 21572.00000
54.19000, 186.00000, 21696.00000
54.24000, 205.00000, 21620.00000
54.29000, 206.00000, 21612.00000
54.34000, 207.00000, 21670.00000
54.39000, 189.00000, 21468.00000
54.44000, 200.00000, 22414.00000
54.49000, 204.00000, 23036.00000
54.54000, 205.00000, 21458.00000
54.59000, 204.00000, 19154.00000
54.64000, 190.00000, 17512.00000
54.69000, 193.00000, -28412.00000
54.74000, 204.00000, 29782.00000
54.79000, 199.00000, 11888.00000
54.84000, 204.00000, 15630.00000
54.89000, 195.00000, 22484.00000
54.94000, 191.00000, 22752.00000
54.99000, 205.00000, 21520.00000
55.04000, 189.00000, 21372.00000
55.09000, 206.00000, 21588.00000
55.14000, 193.00000, 21636.00000
55.19000, 206.00000, 21564.00000
55.24000, 205.00000, 21602.00000
55.29000, 205.00000, 21722.00000
55.34000, 203.00000, 21578.00000
55.39000, 204.00000, 21530.00000
55.44000, 187.00000, 21610.00000
55.49000, 206.00000, 21606.00000
55.54000, 204.00000, 21590.00000
55.59000, 203.00000, 21660.00000
55.64000, 196.00000, 21654.00000
55.69000, 207.00000, 21626.00000
55.74000, 206.00000, 21620.00000
55.79000, 185.00000, 21612.00000
55.84000, 202.00000, 21562.00000
55.89000, 207.00000, 22664.00000
55.94000, 224.00000, 19744.00000
55.99000, 230.00000, 23030.00000
56.04000, 229.00000, 21884.00000
56.09000, 235.00000, 21040.00000
56.14000, 230.00000, 21862.00000
56.19000, 230.00000, 21524.00000
56.24000, 233.00000, 21338.00000
56.29000, 231.00000, 21316.00000
56.34000, 226.00000, 21742.00000
56.39000, 231.00000, 21314.00000
56.44000, 229.00000, 21338.00000
56.49000, 228.00000, 21608.00000
56.54000, 224.00000, 21416.00000
56.59000, 225.00000, 21600.00000
56.64000, 228.00000, 21580.00000
56.69000, 228.00000, 21616.00000
56.74000, 218.00000, 21522.00000
56.79000, 205.00000, 21702.00000
56.84000, 222.00000, 21596.00000
56.89000, 226.00000, 21590.00000
56.94000, 226.00000, 21030.00000
56.99000, 226.00000, 23062.00000
57.04000, 225.00000, 20978.00000
57.09000, 229.00000, 21770.00000
57.14000, 226.00000, 21954.00000
57.19000, 225.00000, 21202.00000
57.24000, 223.00000, 21532.00000
57.29000, 223.00000, 21658.00000
57.34000, 225.00000, 21348.00000
57.39000, 222.00000, 21446.00000
57.44000, 224.00000, 21454.00000
57.49000, 224.00000, 21418.00000
57.54000, 223.00000, 21680.00000
57.59000, 222.00000, 21656.00000
57.64000, 206.00000, 21676.00000
57.69000, 223.00000, 21550.00000
57.74000, 220.00000, 21580.00000
57.79000, 224.00000, 21750.00000
57.84000, 223.00000, 21640.00000
57.89000, 207.00000, 21556.00000
57.94000, 223.00000, 21594.00000
57.99000, 219.00000, 21920.00000
58.04000, 206.00000, 21308.00000
58.09000, 223.00000, 21756.00000
58.14000, 212.00000, 21488.00000
58.19000, 219.00000, 21382.00000
58.24000, 209.00000, 21540.00000
58.29000, 209.00000, 21538.00000
58.34000, 220.00000, 21564.00000
58.39000, 219.00000, 21594.00000
58.44000, 218.00000, 21390.00000
58.49000, 222.00000, 21680.00000
58.54000, 218.00000, 21566.00000
58.59000, 220.00000, 21504.00000
58.64000, 220.00000, 21764.00000
58.69000, 220.00000, 21620.00000
58.74000, 217.00000, 21404.00000
58.79000, 220.00000, 21548.00000
58.84000, 211.00000, 21552.00000
58.89000, 220.00000, 21584.00000
58.94000, 220.00000, 21440.00000
58.99000, 210.00000, 21508.00000
59.04000, 221.00000, 21790.00000
59.09000, 224.00000, 21662.00000
59.14000, 219.00000, 21930.00000
59.19000, 220.00000, 21624.00000
59.24000, 219.00000, 21178.00000
59.29000, 212.00000, 22040.00000
59.34000, 222.00000, -24144.00000
59.39000, 206.00000, 19550.00000
59.44000, 201.00000, 22576.00000
59.49000, 223.00000, 23326.00000
59.54000, 223.00000, 23546.00000
59.59000, 220.00000, 21020.00000
59.64000, 221.00000, 20580.00000
59.69000, 222.00000, 23344.00000
59.74000, 220.00000, 21390.00000
59.79000, 221.00000, 21108.00000
59.84000, 221.00000, 22466.00000
59.89000, 220.00000, 21858.00000
59.94000, 224.00000, 20988.00000
59.99000, 210.00000, 21930.00000
60.04000, 221.00000, 22136.00000
60.09000, 218.00000, 21300.00000
60.14000, 222.00000, 21422.00000
60.19000, 222.00000, 22012.00000
60.24000, 214.00000, 21262.00000
60.29000, 223.00000, 21484.00000
60.34000, 220.00000, 21738.00000
60.39000, 222.00000, 21532.00000
60.44000, 205.00000, 21464.00000
60.49000, 224.00000, 21610.00000
60.54000, 222.00000, 21688.00000
60.59000, 222.00000, 21316.00000
60.64000, 222.00000, 21772.00000
60.69000, 221.00000, 21504.00000
60.74000, 224.00000, 21464.00000
60.79000, 222.00000, 21884.00000
60.84000, 224.00000, 21550.00000
60.89000, 225.00000, 21262.00000
60.94000, 209.00000, 21844.00000
60.99000, 205.00000, 22134.00000
61.04000, 223.00000, 16492.00000
61.09000, 232.00000, 22898.00000
61.14000, 235.00000, 23040.00000
61.19000, 246.00000, 21838.00000
61.24000, 254.00000, 21318.00000
61.29000, 254.00000, 21868.00000
61.34000, 249.00000, 21702.00000
61.39000, 245.00000, 21352.00000
61.44000, 239.00000, 21802.00000
61.49000, 245.00000, 21430.00000
61.54000, 236.00000, 20850.00000
61.59000, 244.00000, 21778.00000
61.64000, 243.00000, 22376.00000
61.69000, 237.00000, 20954.00000
61.74000, 223.00000, 20694.00000
61.79000, 231.00000, 22324.00000
61.84000, 224.00000, 21498.00000
61.89000, 221.00000, 21314.00000
61.94000, 225.00000, 21932.00000
61.99000, 225.00000, 22224.00000
62.04000, 204.00000, 21176.00000
62.09000, 224.00000, 21564.00000
62.14000, 223.00000, 21784.00000
62.19000, 218.00000, 21126.00000
62.24000, 223.00000, 21518.00000
62.29000, 213.00000, 21940.00000
62.34000, 224.00000, 21640.00000
62.39000, 218.00000, 21468.00000
62.44000, 217.00000, 21962.00000
62.49000, 223.00000, 21404.00000
62.54000, 219.00000, 21410.00000
62.59000, 219.00000, 21712.00000
62.64000, 219.00000, 21486.00000
62.69000, 221.00000, 21354.00000
62.74000, 219.00000, 21742.00000
62.79000, 220.00000, 21516.00000
62.84000, 216.00000, 21340.00000
