t, reading, IMUVal 
82.91000, 266.00000, 24320.00000 
82.96000, 266.00000, 25162.00000 
83.01000, 266.00000, 23456.00000 
83.06000, 266.00000, 23508.00000 
83.11000, 267.00000, 24488.00000 
83.16000, 267.00000, 23536.00000 
83.21000, 267.00000, 23040.00000 
83.26000, 267.00000, 24410.00000 
83.31000, 267.00000, 24114.00000 
83.36000, 267.00000, 22900.00000 
83.41000, 267.00000, 24152.00000 
83.46000, 267.00000, 24106.00000 
83.51000, 267.00000, 23710.00000 
83.56000, 267.00000, 23684.00000 
83.61000, 267.00000, 24116.00000 
83.66000, 267.00000, 24168.00000 
83.71000, 267.00000, 23370.00000 
83.76000, 267.00000, 24302.00000 
83.81000, 267.00000, 24034.00000 
83.86000, 267.00000, 23934.00000 
83.91000, 267.00000, 24226.00000 
83.96000, 267.00000, 23742.00000 
84.01000, 267.00000, 24076.00000 
84.06000, 267.00000, 24234.00000 
84.11000, 267.00000, 23712.00000 
84.16000, 267.00000, 23774.00000 
84.21000, 267.00000, 24302.00000 
84.26000, 267.00000, 23766.00000 
84.31000, 267.00000, 23676.00000 
84.36000, 267.00000, 24006.00000 
84.41000, 267.00000, 24318.00000 
84.46000, 267.00000, 24262.00000 
84.51000, 267.00000, 24222.00000 
84.56000, 267.00000, 24292.00000 
84.61000, 267.00000, 39934.00000 
84.66000, 267.00000, 23754.00000 
84.71000, 267.00000, 24238.00000 
84.76000, 267.00000, 24116.00000 
84.81000, 267.00000, 24890.00000 
84.86000, 267.00000, 23942.00000 
84.91000, 267.00000, 24942.00000 
84.96000, 266.00000, 24508.00000 
85.01000, 266.00000, 23826.00000 
85.06000, 267.00000, 23422.00000 
85.11000, 267.00000, 22838.00000 
85.16000, 267.00000, 24018.00000 
85.21000, 267.00000, 25190.00000 
85.26000, 267.00000, 23950.00000 
85.31000, 267.00000, 23852.00000 
85.36000, 267.00000, 23660.00000 
85.41000, 267.00000, 23742.00000 
85.46000, 267.00000, 24176.00000 
85.51000, 267.00000, 24558.00000 
85.56000, 267.00000, 24918.00000 
85.61000, 267.00000, 24934.00000 
85.66000, 267.00000, 23956.00000 
85.71000, 267.00000, 24722.00000 
85.76000, 267.00000, 23900.00000 
85.81000, 267.00000, 24762.00000 
85.86000, 267.00000, 26020.00000 
85.91000, 267.00000, 24752.00000 
85.96000, 267.00000, 24980.00000 
86.01000, 267.00000, 24444.00000 
86.06000, 267.00000, 24804.00000 
86.11000, 267.00000, 25454.00000 
86.16000, 267.00000, 25104.00000 
86.21000, 267.00000, 24878.00000 
86.26000, 267.00000, 25324.00000 
86.31000, 267.00000, 25226.00000 
86.36000, 267.00000, 24706.00000 
86.41000, 267.00000, 25148.00000 
86.46000, 267.00000, 25412.00000 
86.51000, 267.00000, 24714.00000 
86.56000, 267.00000, 25606.00000 
86.61000, 267.00000, 25574.00000 
86.66000, 267.00000, 24290.00000 
86.71000, 267.00000, 25154.00000 
86.76000, 267.00000, 26354.00000 
86.81000, 267.00000, 25960.00000 
86.86000, 267.00000, 24528.00000 
86.91000, 268.00000, 25158.00000 
86.96000, 268.00000, 25492.00000 
87.01000, 269.00000, 24984.00000 
87.06000, 269.00000, 26300.00000 
87.11000, 269.00000, 25932.00000 
87.16000, 270.00000, 25986.00000 
87.21000, 269.00000, 25912.00000 
87.26000, 269.00000, 24190.00000 
87.31000, 269.00000, 24844.00000 
87.36000, 269.00000, 24498.00000 
87.41000, 268.00000, 24716.00000 
87.46000, 268.00000, 23328.00000 
87.51000, 268.00000, 23070.00000 
87.56000, 268.00000, 23478.00000 
87.61000, 268.00000, 21950.00000 
87.66000, 268.00000, 22590.00000 
87.71000, 268.00000, 21890.00000 
87.76000, 268.00000, 21952.00000 
87.81000, 267.00000, 21614.00000 
87.86000, 267.00000, 22082.00000 
87.91000, 267.00000, 22048.00000 
87.96000, 267.00000, 22252.00000 
88.01000, 267.00000, 22406.00000 
88.06000, 267.00000, 22346.00000 
88.11000, 267.00000, 22984.00000 
88.16000, 267.00000, 22944.00000 
88.21000, 267.00000, 24284.00000 
88.26000, 267.00000, 22562.00000 
88.31000, 267.00000, 23880.00000 
88.36000, 267.00000, 23310.00000 
88.41000, 267.00000, 24710.00000 
88.46000, 267.00000, 25524.00000 
88.51000, 267.00000, 26250.00000 
88.56000, 267.00000, 26926.00000 
88.61000, 267.00000, 26488.00000 
88.66000, 267.00000, 25820.00000 
88.71000, 267.00000, 24932.00000 
88.76000, 267.00000, 27106.00000 
88.81000, 267.00000, 28014.00000 
88.86000, 267.00000, 30118.00000 
88.91000, 267.00000, 31498.00000 
88.96000, 267.00000, 33516.00000 
89.01000, 267.00000, 29004.00000 
89.06000, 267.00000, 29774.00000 
89.11000, 267.00000, 29486.00000 
89.16000, 265.00000, 26492.00000 
89.21000, 265.00000, 25796.00000 
89.26000, 265.00000, 32180.00000 
89.31000, 266.00000, 26712.00000 
89.36000, 267.00000, 27952.00000 
89.41000, 267.00000, 28260.00000 
89.46000, 268.00000, 26732.00000 
89.51000, 268.00000, 25920.00000 
89.56000, 267.00000, 27276.00000 
89.61000, 267.00000, 27722.00000 
89.66000, 269.00000, 27740.00000 
89.71000, 280.00000, 25044.00000 
89.76000, 281.00000, 26936.00000 
89.81000, 275.00000, 27894.00000 
89.86000, 272.00000, 27318.00000 
89.91000, 269.00000, 28892.00000 
89.96000, 268.00000, 30630.00000 
90.01000, 268.00000, 31608.00000 
90.06000, 268.00000, 31162.00000 
90.11000, 266.00000, 30508.00000 
90.16000, 266.00000, 28646.00000 
90.21000, 266.00000, 30038.00000 
90.26000, 265.00000, 32752.00000 
90.31000, 265.00000, 29496.00000 
90.36000, 265.00000, 32794.00000 
90.41000, 265.00000, 27548.00000 
90.46000, 265.00000, 26642.00000 
90.51000, 265.00000, 28048.00000 
90.56000, 265.00000, 29782.00000 
90.61000, 265.00000, 28618.00000 
90.66000, 265.00000, 28448.00000 
90.71000, 265.00000, 28456.00000 
90.76000, 265.00000, 28884.00000 
90.81000, 265.00000, 28408.00000 
90.86000, 265.00000, 28674.00000 
90.91000, 265.00000, 28236.00000 
90.96000, 265.00000, 28378.00000 
91.01000, 265.00000, 28260.00000 
91.06000, 265.00000, 28936.00000 
91.11000, 265.00000, 28910.00000 
91.16000, 265.00000, 28016.00000 
91.21000, 265.00000, 28364.00000 
91.26000, 265.00000, 29022.00000 
91.31000, 265.00000, 29004.00000 
91.36000, 265.00000, 28376.00000 
91.41000, 265.00000, 28550.00000 
91.46000, 265.00000, 28960.00000 
91.51000, 265.00000, 29148.00000 
91.56000, 266.00000, 28576.00000 
91.61000, 266.00000, 28528.00000 
91.66000, 266.00000, 28594.00000 
91.71000, 266.00000, 28544.00000 
91.76000, 266.00000, 28156.00000 
91.81000, 266.00000, 28232.00000 
91.86000, 266.00000, 28496.00000 
91.91000, 266.00000, 28312.00000 
91.96000, 266.00000, 28294.00000 
92.01000, 266.00000, 28176.00000 
92.06000, 266.00000, 28500.00000 
92.11000, 266.00000, 28338.00000 
92.16000, 266.00000, 28202.00000 
92.21000, 266.00000, 28302.00000 
92.26000, 266.00000, 28584.00000 
92.31000, 266.00000, 28344.00000 
92.36000, 266.00000, 27464.00000 
92.41000, 266.00000, 28172.00000 
92.46000, 266.00000, 28314.00000 
92.51000, 266.00000, 28042.00000 
92.56000, 266.00000, 28042.00000 
92.61000, 266.00000, 28242.00000 
92.66000, 266.00000, 28220.00000 
92.71000, 266.00000, 28102.00000 
92.76000, 266.00000, 27662.00000 
92.81000, 266.00000, 28028.00000 
92.86000, 266.00000, 27942.00000 
92.91000, 266.00000, 27642.00000 
92.96000, 266.00000, 27882.00000 
93.01000, 266.00000, 27918.00000 
93.06000, 266.00000, 27864.00000 
93.11000, 266.00000, 27508.00000 
93.16000, 266.00000, 27722.00000 
93.21000, 266.00000, 27920.00000 
93.26000, 266.00000, 27584.00000 
93.31000, 266.00000, 27606.00000 
93.36000, 266.00000, 28056.00000 
93.41000, 266.00000, 27756.00000 
93.46000, 266.00000, 27478.00000 
93.51000, 266.00000, 27740.00000 
93.56000, 266.00000, 27592.00000 
93.61000, 266.00000, 27584.00000 
93.66000, 266.00000, 27776.00000 
93.71000, 266.00000, 27736.00000 
93.76000, 266.00000, 27656.00000 
93.81000, 266.00000, 27588.00000 
93.86000, 266.00000, 27702.00000 
93.91000, 266.00000, 27694.00000 
93.96000, 266.00000, 27602.00000 
94.01000, 266.00000, 27580.00000 
94.06000, 266.00000, 27674.00000 
94.11000, 266.00000, 27508.00000 
94.16000, 266.00000, 27622.00000 
94.21000, 266.00000, 27640.00000 
94.26000, 266.00000, 27500.00000 
94.31000, 266.00000, 27718.00000 
94.36000, 266.00000, 27338.00000 
94.41000, 266.00000, 27696.00000 
94.46000, 266.00000, 27440.00000 
94.51000, 266.00000, 27618.00000 
94.56000, 266.00000, 27576.00000 
94.61000, 266.00000, 27620.00000 
94.66000, 266.00000, 27686.00000 
94.71000, 266.00000, 27624.00000 
94.76000, 266.00000, 27634.00000 
94.81000, 266.00000, 27724.00000 
94.86000, 266.00000, 27572.00000 
94.91000, 266.00000, 27638.00000 
94.96000, 266.00000, 27612.00000 
95.01000, 266.00000, 27490.00000 
95.06000, 266.00000, 27612.00000 
95.11000, 266.00000, 27700.00000 
95.16000, 266.00000, 27686.00000 
95.21000, 266.00000, 27586.00000 
95.26000, 266.00000, 27676.00000 
95.31000, 266.00000, 27680.00000 
95.36000, 266.00000, 27612.00000 
95.41000, 266.00000, 27610.00000 
95.46000, 266.00000, 27672.00000 
95.51000, 266.00000, 27656.00000 
95.56000, 266.00000, 27646.00000 
95.61000, 266.00000, 27672.00000 
95.66000, 266.00000, 27478.00000 
95.71000, 266.00000, 27716.00000 
95.76000, 266.00000, 27546.00000 
95.81000, 266.00000, 27642.00000 
95.86000, 266.00000, 27608.00000 
95.91000, 266.00000, 27520.00000 
95.96000, 266.00000, 27756.00000 
96.01000, 266.00000, 27658.00000 
96.06000, 266.00000, 27572.00000 
96.11000, 266.00000, 27632.00000 
96.16000, 266.00000, 27618.00000 
96.21000, 266.00000, 27508.00000 
96.26000, 266.00000, 27696.00000 
96.31000, 266.00000, 27514.00000 
96.36000, 266.00000, 27728.00000 
96.41000, 266.00000, 27624.00000 
96.46000, 266.00000, 27636.00000 
96.51000, 266.00000, 27736.00000 
96.56000, 266.00000, 27602.00000 
96.61000, 266.00000, 27528.00000 
96.66000, 266.00000, 27662.00000 
96.71000, 266.00000, 27664.00000 
96.76000, 266.00000, 27706.00000 
96.81000, 266.00000, 27514.00000 
96.86000, 266.00000, 27676.00000 
96.91000, 266.00000, 27730.00000 
96.96000, 266.00000, 27486.00000 
97.01000, 266.00000, 27556.00000 
97.06000, 266.00000, 27728.00000 
97.11000, 266.00000, 28060.00000 
97.16000, 267.00000, 27162.00000 
97.21000, 267.00000, 27662.00000 
97.26000, 267.00000, 27860.00000 
97.31000, 268.00000, 27700.00000 
97.36000, 268.00000, 27676.00000 
97.41000, 267.00000, 28226.00000 
97.46000, 267.00000, 27916.00000 
97.51000, 267.00000, 28032.00000 
97.56000, 266.00000, 27956.00000 
97.61000, 265.00000, 28106.00000 
97.66000, 266.00000, 28116.00000 
97.71000, 268.00000, 28056.00000 
97.76000, 268.00000, 27566.00000 
97.81000, 268.00000, 27676.00000 
97.86000, 268.00000, 27626.00000 
97.91000, 268.00000, 27752.00000 
97.96000, 268.00000, 27500.00000 
98.01000, 268.00000, 27672.00000 
98.06000, 268.00000, 27294.00000 
98.11000, 268.00000, 27554.00000 
98.16000, 268.00000, 27374.00000 
98.21000, 268.00000, 27420.00000 
98.26000, 268.00000, 27300.00000 
98.31000, 268.00000, 28298.00000 
98.36000, 268.00000, 29052.00000 
98.41000, 268.00000, 27960.00000 
98.46000, 268.00000, 28500.00000 
98.51000, 268.00000, 28852.00000 
98.56000, 268.00000, 28684.00000 
98.61000, 268.00000, 28280.00000 
98.66000, 268.00000, 28374.00000 
98.71000, 268.00000, 28230.00000 
98.76000, 268.00000, 28434.00000 
98.81000, 268.00000, 28352.00000 
98.86000, 268.00000, 27650.00000 
98.91000, 268.00000, 27806.00000 
98.96000, 268.00000, 28202.00000 
99.01000, 268.00000, 27950.00000 
99.06000, 268.00000, 28020.00000 
99.11000, 268.00000, 28172.00000 
99.16000, 268.00000, 27948.00000 
99.21000, 268.00000, 27602.00000 
99.26000, 268.00000, 28286.00000 
99.31000, 268.00000, 28142.00000 
99.36000, 268.00000, 27654.00000 
99.41000, 268.00000, 28026.00000 
99.46000, 268.00000, 28044.00000 
99.51000, 268.00000, 27710.00000 
99.56000, 268.00000, 27652.00000 
99.61000, 268.00000, 27882.00000 
99.66000, 268.00000, 28032.00000 
99.71000, 268.00000, 27704.00000 
99.76000, 268.00000, 27812.00000 
99.81000, 268.00000, 27840.00000 
99.86000, 268.00000, 27754.00000 
99.91000, 268.00000, 27992.00000 
99.96000, 268.00000, 28070.00000 
100.01000, 268.00000, 27806.00000 
100.06000, 268.00000, 27764.00000 
100.11000, 268.00000, 28100.00000 
100.16000, 268.00000, 27862.00000 
100.21000, 268.00000, 27760.00000 
100.26000, 268.00000, 27894.00000 
100.31000, 267.00000, 27780.00000 
100.36000, 268.00000, 27768.00000 
100.41000, 268.00000, 27900.00000 
100.46000, 268.00000, 27784.00000 
100.51000, 268.00000, 27784.00000 
100.56000, 268.00000, 27682.00000 
100.61000, 268.00000, 27736.00000 
100.66000, 268.00000, 27736.00000 
100.71000, 268.00000, 27708.00000 
100.76000, 268.00000, 27636.00000 
100.81000, 268.00000, 27808.00000 
100.86000, 268.00000, 27690.00000 
100.91000, 268.00000, 27828.00000 
100.96000, 268.00000, 27726.00000 
101.01000, 268.00000, 27686.00000 
101.06000, 268.00000, 27776.00000 
101.11000, 268.00000, 27626.00000 
101.16000, 268.00000, 27788.00000 
101.21000, 268.00000, 27664.00000 
101.26000, 268.00000, 27660.00000 
101.31000, 268.00000, 27676.00000 
101.36000, 268.00000, 27776.00000 
101.41000, 268.00000, 27774.00000 
101.46000, 268.00000, 27692.00000 
101.51000, 268.00000, 27586.00000 
101.56000, 268.00000, 27788.00000 
101.61000, 268.00000, 27584.00000 
101.66000, 268.00000, 27602.00000 
101.71000, 268.00000, 27748.00000 
101.76000, 268.00000, 27730.00000 
101.81000, 267.00000, 27622.00000 
101.86000, 267.00000, 27698.00000 
101.91000, 267.00000, 27700.00000 
101.96000, 267.00000, 27736.00000 
102.01000, 267.00000, 27646.00000 
102.06000, 267.00000, 27806.00000 
102.11000, 267.00000, 27922.00000 
102.16000, 267.00000, 27330.00000 
102.21000, 267.00000, 27480.00000 
102.26000, 267.00000, 27896.00000 
102.31000, 267.00000, 27500.00000 
102.36000, 267.00000, 27518.00000 
102.41000, 267.00000, 27610.00000 
102.46000, 267.00000, 27644.00000 
102.51000, 267.00000, 27588.00000 
102.56000, 267.00000, 27698.00000 
102.61000, 267.00000, 27670.00000 
102.66000, 267.00000, 27672.00000 
102.71000, 267.00000, 27608.00000 
102.76000, 267.00000, 27536.00000 
102.81000, 267.00000, 27452.00000 
102.86000, 267.00000, 27600.00000 
102.91000, 267.00000, 27648.00000 
102.96000, 267.00000, 27572.00000 
103.01000, 267.00000, 27620.00000 
103.06000, 267.00000, 27550.00000 
103.11000, 267.00000, 27512.00000 
103.16000, 267.00000, 27552.00000 
103.21000, 267.00000, 27548.00000 
103.26000, 267.00000, 27482.00000 
103.31000, 267.00000, 27612.00000 
103.36000, 266.00000, 27702.00000 
103.41000, 266.00000, 27482.00000 
103.46000, 266.00000, 27882.00000 
103.51000, 266.00000, 27838.00000 
103.56000, 266.00000, 27664.00000 
103.61000, 266.00000, 27832.00000 
103.66000, 266.00000, 27900.00000 
103.71000, 266.00000, 27744.00000 
103.76000, 266.00000, 27788.00000 
103.81000, 266.00000, 27990.00000 
103.86000, 266.00000, 27836.00000 
103.91000, 266.00000, 27694.00000 
103.96000, 266.00000, 27842.00000 
104.01000, 266.00000, 27774.00000 
104.06000, 266.00000, 27738.00000 
104.11000, 266.00000, 27662.00000 
104.16000, 266.00000, 27544.00000 
104.21000, 266.00000, 27586.00000 
104.26000, 266.00000, 28070.00000 
104.31000, 266.00000, 27794.00000 
104.36000, 266.00000, 27610.00000 
104.41000, 266.00000, 27638.00000 
104.46000, 266.00000, 27728.00000 
104.51000, 266.00000, 27768.00000 
104.56000, 266.00000, 27756.00000 
104.61000, 266.00000, 27812.00000 
104.66000, 266.00000, 27800.00000 
104.71000, 266.00000, 27878.00000 
104.76000, 266.00000, 27870.00000 
104.81000, 266.00000, 27678.00000 
104.86000, 266.00000, 27756.00000 
104.91000, 266.00000, 27508.00000 
104.96000, 266.00000, 28204.00000 
105.01000, 266.00000, 27838.00000 
105.06000, 266.00000, 27976.00000 
105.11000, 266.00000, 27520.00000 
105.16000, 265.00000, 27538.00000 
105.21000, 264.00000, 27894.00000 
105.26000, 262.00000, 27724.00000 
105.31000, 261.00000, 27458.00000 
105.36000, 262.00000, 27614.00000 
105.41000, 263.00000, 27778.00000 
105.46000, 264.00000, 27320.00000 
105.51000, 266.00000, 27614.00000 
105.56000, 267.00000, 27268.00000 
105.61000, 272.00000, 27632.00000 
105.66000, 272.00000, 27632.00000 
105.71000, 272.00000, 27680.00000 
105.76000, 271.00000, 28030.00000 
105.81000, 271.00000, 28058.00000 
105.86000, 270.00000, 27144.00000 
105.91000, 270.00000, 27684.00000 
105.96000, 269.00000, 28332.00000 
106.01000, 268.00000, 27390.00000 
106.06000, 268.00000, 27268.00000 
106.11000, 267.00000, 27360.00000 
106.16000, 267.00000, 27282.00000 
106.21000, 267.00000, 27310.00000 
106.26000, 267.00000, 27780.00000 
106.31000, 267.00000, 27374.00000 
106.36000, 267.00000, 27252.00000 
106.41000, 267.00000, 27096.00000 
106.46000, 267.00000, 27564.00000 
106.51000, 267.00000, 27190.00000 
106.56000, 267.00000, 27572.00000 
106.61000, 267.00000, 27334.00000 
106.66000, 266.00000, 27254.00000 
106.71000, 266.00000, 27592.00000 
106.76000, 266.00000, 27476.00000 
106.81000, 266.00000, 27404.00000 
106.86000, 266.00000, 27162.00000 
106.91000, 266.00000, 27406.00000 
106.96000, 266.00000, 27504.00000 
107.01000, 266.00000, 27274.00000 
107.06000, 266.00000, 27308.00000 
107.11000, 266.00000, 27356.00000 
107.16000, 266.00000, 27278.00000 
107.21000, 266.00000, 27324.00000 
107.26000, 266.00000, 27366.00000 
107.31000, 266.00000, 27858.00000 
107.36000, 266.00000, 27620.00000 
107.41000, 266.00000, 27916.00000 
107.46000, 266.00000, 27080.00000 
107.51000, 266.00000, 28174.00000 
107.56000, 266.00000, 27032.00000 
107.61000, 266.00000, 28096.00000 
107.66000, 266.00000, 28612.00000 
107.71000, 266.00000, 26890.00000 
107.76000, 266.00000, 27510.00000 
107.81000, 266.00000, 27674.00000 
107.86000, 266.00000, 27652.00000 
107.91000, 266.00000, 27414.00000 
107.96000, 266.00000, 27742.00000 
108.01000, 266.00000, 27090.00000 
108.06000, 266.00000, 27858.00000 
108.11000, 266.00000, 27702.00000 
108.16000, 266.00000, 27482.00000 
108.21000, 266.00000, 27532.00000 
108.26000, 266.00000, 28110.00000 
108.31000, 266.00000, 27954.00000 
108.36000, 266.00000, 27462.00000 
108.41000, 266.00000, 27588.00000 
108.46000, 266.00000, 27984.00000 
108.51000, 266.00000, 27492.00000 
108.56000, 266.00000, 28148.00000 
108.61000, 266.00000, 27228.00000 
108.66000, 266.00000, 27698.00000 
108.71000, 266.00000, 27898.00000 
108.76000, 266.00000, 27480.00000 
108.81000, 266.00000, 27672.00000 
108.86000, 266.00000, 27558.00000 
108.91000, 266.00000, 27622.00000 
108.96000, 266.00000, 27466.00000 
109.01000, 266.00000, 27756.00000 
109.06000, 266.00000, 27464.00000 
109.11000, 266.00000, 27744.00000 
109.16000, 266.00000, 27620.00000 
109.21000, 266.00000, 27730.00000 
109.26000, 266.00000, 27538.00000 
109.31000, 266.00000, 27758.00000 
109.36000, 266.00000, 27656.00000 
109.41000, 266.00000, 27614.00000 
109.46000, 266.00000, 27558.00000 
109.51000, 266.00000, 27558.00000 
109.56000, 266.00000, 27496.00000 
109.61000, 266.00000, 27404.00000 
109.66000, 266.00000, 27710.00000 
109.71000, 266.00000, 27302.00000 
109.76000, 266.00000, 27900.00000 
109.81000, 266.00000, 27296.00000 
109.86000, 266.00000, 27710.00000 
109.91000, 266.00000, 27580.00000 
109.96000, 266.00000, 27564.00000 
110.01000, 266.00000, 27390.00000 
110.06000, 266.00000, 27774.00000 
110.11000, 266.00000, 27632.00000 
110.16000, 266.00000, 27496.00000 
110.21000, 266.00000, 27442.00000 
110.26000, 266.00000, 27678.00000 
110.31000, 266.00000, 27358.00000 
110.36000, 266.00000, 27608.00000 
110.41000, 266.00000, 27274.00000 
110.46000, 266.00000, 27594.00000 
110.51000, 266.00000, 27340.00000 
110.56000, 266.00000, 27820.00000 
110.61000, 266.00000, 27114.00000 
110.66000, 266.00000, 27534.00000 
110.71000, 266.00000, 27586.00000 
110.76000, 266.00000, 27386.00000 
110.81000, 266.00000, 27522.00000 
110.86000, 266.00000, 27068.00000 
110.91000, 266.00000, 27492.00000 
110.96000, 266.00000, 27214.00000 
111.01000, 266.00000, 27448.00000 
111.06000, 266.00000, 27460.00000 
111.11000, 266.00000, 27392.00000 
111.16000, 266.00000, 27400.00000 
111.21000, 266.00000, 27416.00000 
111.26000, 266.00000, 27526.00000 
111.31000, 266.00000, 27428.00000 
111.36000, 266.00000, 27434.00000 
111.41000, 266.00000, 27524.00000 
111.46000, 266.00000, 27208.00000 
111.51000, 266.00000, 27718.00000 
111.56000, 266.00000, 27478.00000 
111.61000, 266.00000, 27274.00000 
111.66000, 266.00000, 27634.00000 
111.71000, 266.00000, 27664.00000 
111.76000, 266.00000, 27416.00000 
111.81000, 266.00000, 27616.00000 
111.86000, 266.00000, 27542.00000 
111.91000, 266.00000, 27384.00000 
111.96000, 266.00000, 27520.00000 
112.01000, 266.00000, 27606.00000 
112.06000, 266.00000, 27282.00000 
112.11000, 266.00000, 27526.00000 
112.16000, 266.00000, 27686.00000 
112.21000, 266.00000, 27558.00000 
112.26000, 266.00000, 27438.00000 
112.31000, 266.00000, 27484.00000 
112.36000, 266.00000, 27480.00000 
112.41000, 266.00000, 27542.00000 
112.46000, 266.00000, 27558.00000 
112.51000, 266.00000, 27322.00000 
112.56000, 266.00000, 27548.00000 
112.61000, 266.00000, 27544.00000 
112.66000, 266.00000, 27324.00000 
112.71000, 266.00000, 27408.00000 
112.76000, 266.00000, 27446.00000 
112.81000, 266.00000, 27526.00000 
112.86000, 266.00000, 27602.00000 
112.91000, 266.00000, 27258.00000 
112.96000, 266.00000, 27516.00000 
113.01000, 266.00000, 27420.00000 
113.06000, 266.00000, 27328.00000 
113.11000, 266.00000, 27296.00000 
113.16000, 266.00000, 27448.00000 
113.21000, 266.00000, 27358.00000 
113.26000, 266.00000, 27330.00000 
113.31000, 266.00000, 27348.00000 
113.36000, 266.00000, 27372.00000 
113.41000, 266.00000, 27472.00000 
113.46000, 266.00000, 27372.00000 
113.51000, 266.00000, 27528.00000 
113.56000, 266.00000, 27380.00000 
113.61000, 266.00000, 27318.00000 
113.66000, 266.00000, 27382.00000 
113.71000, 266.00000, 27352.00000 
113.76000, 266.00000, 27326.00000 
113.81000, 266.00000, 27258.00000 
113.86000, 266.00000, 27318.00000 
113.91000, 266.00000, 27544.00000 
113.96000, 266.00000, 27274.00000 
114.01000, 266.00000, 27564.00000 
114.06000, 266.00000, 27312.00000 
114.11000, 266.00000, 27440.00000 
114.16000, 266.00000, 27398.00000 
114.21000, 266.00000, 27236.00000 
114.26000, 266.00000, 27358.00000 
114.31000, 266.00000, 27394.00000 
114.36000, 266.00000, 27278.00000 
114.41000, 266.00000, 27332.00000 
114.46000, 266.00000, 27364.00000 
114.51000, 266.00000, 27292.00000 
114.56000, 266.00000, 27454.00000 
114.61000, 266.00000, 27362.00000 
114.66000, 266.00000, 27308.00000 
114.71000, 266.00000, 27478.00000 
114.76000, 266.00000, 27294.00000 
114.81000, 266.00000, 27402.00000 
114.86000, 266.00000, 27436.00000 
114.91000, 266.00000, 27362.00000 
114.96000, 266.00000, 27354.00000 
115.01000, 266.00000, 27408.00000 
115.06000, 266.00000, 27402.00000 
115.11000, 266.00000, 27386.00000 
115.16000, 266.00000, 27400.00000 
115.21000, 266.00000, 27418.00000 
115.26000, 266.00000, 27360.00000 
115.31000, 266.00000, 27272.00000 
115.36000, 266.00000, 27522.00000 
115.41000, 266.00000, 27294.00000 
115.46000, 266.00000, 27388.00000 
115.51000, 266.00000, 27518.00000 
115.56000, 266.00000, 27440.00000 
115.61000, 266.00000, 27406.00000 
115.66000, 266.00000, 27338.00000 
115.71000, 266.00000, 27410.00000 
115.76000, 266.00000, 27406.00000 
115.81000, 266.00000, 27384.00000 
115.86000, 266.00000, 27370.00000 
115.91000, 266.00000, 27294.00000 
115.96000, 266.00000, 27358.00000 
116.01000, 266.00000, 27570.00000 
116.06000, 266.00000, 27338.00000 
116.11000, 266.00000, 27380.00000 
